2004-01,71
2004-02,63
2004-03,60
2004-04,66
2004-05,42
2004-06,55
2004-07,37
2004-08,48
2004-09,47
2004-10,56
2004-11,44
2004-12,57
2005-01,50
2005-02,57
2005-03,42
2005-04,46
2005-05,49
2005-06,35
2005-07,50
2005-08,48
2005-09,49
2005-10,50
2005-11,46
2005-12,34
2006-01,39
2006-02,35
2006-03,36
2006-04,39
2006-05,38
2006-06,41
2006-07,46
2006-08,45
2006-09,38
2006-10,41
2006-11,39
2006-12,41
2007-01,38
2007-02,47
2007-03,41
2007-04,32
2007-05,47
2007-06,42
2007-07,42
2007-08,47
2007-09,49
2007-10,44
2007-11,41
2007-12,42
2008-01,46
2008-02,52
2008-03,42
2008-04,44
2008-05,47
2008-06,44
2008-07,44
2008-08,43
2008-09,47
2008-10,49
2008-11,45
2008-12,41
2009-01,55
2009-02,48
2009-03,45
2009-04,51
2009-05,49
2009-06,47
2009-07,48
2009-08,48
2009-09,49
2009-10,52
2009-11,45
2009-12,41
2010-01,53
2010-02,54
2010-03,50
2010-04,45
2010-05,50
2010-06,50
2010-07,46
2010-08,48
2010-09,50
2010-10,45
2010-11,45
2010-12,42
2011-01,47
2011-02,46
2011-03,45
2011-04,43
2011-05,46
2011-06,46
2011-07,47
2011-08,49
2011-09,44
2011-10,45
2011-11,43
2011-12,37
2012-01,48
2012-02,44
2012-03,40
2012-04,41
2012-05,39
2012-06,41
2012-07,38
2012-08,40
2012-09,44
2012-10,40
2012-11,34
2012-12,31
2013-01,42
2013-02,40
2013-03,38
2013-04,37
2013-05,38
2013-06,38
2013-07,36
2013-08,40
2013-09,39
2013-10,37
2013-11,33
2013-12,31
2014-01,39
2014-02,41
2014-03,37
2014-04,38
2014-05,36
2014-06,37
2014-07,39
2014-08,38
2014-09,39
2014-10,35
2014-11,35
2014-12,30
2015-01,35
2015-02,36
2015-03,39
2015-04,33
2015-05,32
2015-06,37
2015-07,33
2015-08,34
2015-09,35
2015-10,35
2015-11,33
2015-12,30
2016-01,33
2016-02,35
2016-03,33
2016-04,32
2016-05,34
2016-06,31
2016-07,32
2016-08,31
2016-09,34
2016-10,32
2016-11,32
2016-12,30
2017-01,38
2017-02,37
2017-03,37
2017-04,36
2017-05,39
2017-06,38
2017-07,38
2017-08,38
2017-09,39
2017-10,37
2017-11,37
2017-12,33
2018-01,39
2018-02,38
2018-03,38
2018-04,39
2018-05,40
2018-06,39
2018-07,37
2018-08,41
2018-09,42
2018-10,40
2018-11,40
2018-12,35
2019-01,44
2019-02,41
2019-03,38
2019-04,39
2019-05,41
2019-06,40
2019-07,36
2019-08,43
2019-09,43
2019-10,40
2019-11,36
2019-12,34
2020-01,45
2020-02,44
2020-03,95
2020-04,100
2020-05,82
2020-06,82
