2004-01,27
2004-02,55
2004-03,51
2004-04,79
2004-05,40
2004-06,34
2004-07,24
2004-08,60
2004-09,65
2004-10,87
2004-11,57
2004-12,48
2005-01,72
2005-02,76
2005-03,78
2005-04,75
2005-05,58
2005-06,48
2005-07,30
2005-08,36
2005-09,49
2005-10,68
2005-11,64
2005-12,42
2006-01,68
2006-02,76
2006-03,37
2006-04,58
2006-05,64
2006-06,41
2006-07,43
2006-08,29
2006-09,75
2006-10,57
2006-11,61
2006-12,33
2007-01,47
2007-02,61
2007-03,50
2007-04,46
2007-05,47
2007-06,34
2007-07,46
2007-08,26
2007-09,53
2007-10,63
2007-11,48
2007-12,47
2008-01,46
2008-02,67
2008-03,50
2008-04,59
2008-05,45
2008-06,41
2008-07,40
2008-08,49
2008-09,57
2008-10,58
2008-11,43
2008-12,38
2009-01,52
2009-02,62
2009-03,48
2009-04,53
2009-05,43
2009-06,28
2009-07,31
2009-08,33
2009-09,43
2009-10,68
2009-11,57
2009-12,55
2010-01,43
2010-02,51
2010-03,56
2010-04,51
2010-05,40
2010-06,32
2010-07,33
2010-08,38
2010-09,58
2010-10,64
2010-11,54
2010-12,57
2011-01,52
2011-02,59
2011-03,54
2011-04,62
2011-05,55
2011-06,36
2011-07,36
2011-08,35
2011-09,50
2011-10,55
2011-11,62
2011-12,38
2012-01,45
2012-02,64
2012-03,52
2012-04,56
2012-05,52
2012-06,49
2012-07,46
2012-08,43
2012-09,71
2012-10,83
2012-11,62
2012-12,62
2013-01,66
2013-02,75
2013-03,64
2013-04,66
2013-05,56
2013-06,49
2013-07,42
2013-08,40
2013-09,74
2013-10,86
2013-11,74
2013-12,58
2014-01,67
2014-02,74
2014-03,67
2014-04,66
2014-05,61
2014-06,51
2014-07,45
2014-08,50
2014-09,77
2014-10,90
2014-11,71
2014-12,68
2015-01,71
2015-02,90
2015-03,76
2015-04,76
2015-05,55
2015-06,54
2015-07,58
2015-08,57
2015-09,86
2015-10,100
2015-11,96
2015-12,74
2016-01,72
2016-02,86
2016-03,70
2016-04,83
2016-05,70
2016-06,62
2016-07,58
2016-08,40
2016-09,89
2016-10,92
2016-11,94
2016-12,73
2017-01,87
2017-02,94
2017-03,88
2017-04,78
2017-05,73
2017-06,50
2017-07,50
2017-08,61
2017-09,88
2017-10,100
2017-11,96
2017-12,69
2018-01,78
2018-02,96
2018-03,85
2018-04,87
2018-05,67
2018-06,56
2018-07,53
2018-08,55
2018-09,79
2018-10,98
2018-11,89
2018-12,72
2019-01,80
2019-02,94
2019-03,75
2019-04,71
2019-05,63
2019-06,53
2019-07,44
2019-08,47
2019-09,83
2019-10,94
2019-11,84
2019-12,63
2020-01,79
2020-02,94
2020-03,78
2020-04,94
2020-05,85
2020-06,81
