2015-06-14,34
2015-06-21,34
2015-06-28,44
2015-07-05,61
2015-07-12,35
2015-07-19,29
2015-07-26,34
2015-08-02,41
2015-08-09,29
2015-08-16,45
2015-08-23,45
2015-08-30,50
2015-09-06,28
2015-09-13,43
2015-09-20,65
2015-09-27,43
2015-10-04,43
2015-10-11,43
2015-10-18,48
2015-10-25,32
2015-11-01,63
2015-11-08,40
2015-11-15,31
2015-11-22,24
2015-11-29,47
2015-12-06,42
2015-12-13,49
2015-12-20,36
2015-12-27,24
2016-01-03,34
2016-01-10,33
2016-01-17,28
2016-01-24,50
2016-01-31,33
2016-02-07,33
2016-02-14,55
2016-02-21,43
2016-02-28,27
2016-03-06,60
2016-03-13,44
2016-03-20,40
2016-03-27,50
2016-04-03,50
2016-04-10,55
2016-04-17,49
2016-04-24,33
2016-05-01,45
2016-05-08,72
2016-05-15,61
2016-05-22,45
2016-05-29,25
2016-06-05,17
2016-06-12,33
2016-06-19,34
2016-06-26,28
2016-07-03,36
2016-07-10,29
2016-07-17,36
2016-07-24,35
2016-07-31,18
2016-08-07,37
2016-08-14,28
2016-08-21,30
2016-08-28,58
2016-09-04,35
2016-09-11,46
2016-09-18,45
2016-09-25,56
2016-10-02,59
2016-10-09,34
2016-10-16,39
2016-10-23,68
2016-10-30,56
2016-11-06,38
2016-11-13,44
2016-11-20,22
2016-11-27,37
2016-12-04,52
2016-12-11,53
2016-12-18,28
2016-12-25,35
2017-01-01,28
2017-01-08,21
2017-01-15,62
2017-01-22,36
2017-01-29,31
2017-02-05,31
2017-02-12,61
2017-02-19,67
2017-02-26,40
2017-03-05,54
2017-03-12,60
2017-03-19,25
2017-03-26,56
2017-04-02,56
2017-04-09,37
2017-04-16,46
2017-04-23,66
2017-04-30,57
2017-05-07,61
2017-05-14,38
2017-05-21,39
2017-05-28,66
2017-06-04,64
2017-06-11,55
2017-06-18,75
2017-06-25,39
2017-07-02,51
2017-07-09,33
2017-07-16,55
2017-07-23,49
2017-07-30,43
2017-08-06,26
2017-08-13,24
2017-08-20,59
2017-08-27,59
2017-09-03,79
2017-09-10,57
2017-09-17,47
2017-09-24,78
2017-10-01,15
2017-10-08,41
2017-10-15,36
2017-10-22,46
2017-10-29,36
2017-11-05,70
2017-11-12,40
2017-11-19,75
2017-11-26,25
2017-12-03,55
2017-12-10,45
2017-12-17,42
2017-12-24,55
2017-12-31,57
2018-01-07,83
2018-01-14,68
2018-01-21,48
2018-01-28,79
2018-02-04,68
2018-02-11,29
2018-02-18,68
2018-02-25,38
2018-03-04,43
2018-03-11,57
2018-03-18,67
2018-03-25,40
2018-04-01,84
2018-04-08,53
2018-04-15,78
2018-04-22,29
2018-04-29,59
2018-05-06,73
2018-05-13,84
2018-05-20,30
2018-05-27,35
2018-06-03,49
2018-06-10,71
2018-06-17,39
2018-06-24,53
2018-07-01,54
2018-07-08,67
2018-07-15,37
2018-07-22,64
2018-07-29,39
2018-08-05,53
2018-08-12,39
2018-08-19,69
2018-08-26,39
2018-09-02,38
2018-09-09,71
2018-09-16,66
2018-09-23,28
2018-09-30,57
2018-10-07,57
2018-10-14,39
2018-10-21,66
2018-10-28,57
2018-11-04,70
2018-11-11,43
2018-11-18,53
2018-11-25,52
2018-12-02,62
2018-12-09,58
2018-12-16,74
2018-12-23,75
2018-12-30,36
2019-01-06,29
2019-01-13,52
2019-01-20,28
2019-01-27,65
2019-02-03,56
2019-02-10,51
2019-02-17,56
2019-02-24,51
2019-03-03,28
2019-03-10,42
2019-03-17,86
2019-03-24,28
2019-03-31,75
2019-04-07,28
2019-04-14,79
2019-04-21,38
2019-04-28,47
2019-05-05,61
2019-05-12,57
2019-05-19,56
2019-05-26,28
2019-06-02,78
2019-06-09,60
2019-06-16,47
2019-06-23,65
2019-06-30,33
2019-07-07,74
2019-07-14,67
2019-07-21,43
2019-07-28,48
2019-08-04,14
2019-08-11,43
2019-08-18,65
2019-08-25,55
2019-09-01,41
2019-09-08,53
2019-09-15,36
2019-09-22,62
2019-09-29,62
2019-10-06,93
2019-10-13,66
2019-10-20,53
2019-10-27,84
2019-11-03,65
2019-11-10,86
2019-11-17,66
2019-11-24,65
2019-12-01,100
2019-12-08,66
2019-12-15,57
2019-12-22,48
2019-12-29,37
2020-01-05,64
2020-01-12,53
2020-01-19,72
2020-01-26,46
2020-02-02,63
2020-02-09,66
2020-02-16,54
2020-02-23,69
2020-03-01,36
2020-03-08,47
2020-03-15,51
2020-03-22,61
2020-03-29,49
2020-04-05,62
2020-04-12,46
2020-04-19,53
2020-04-26,56
2020-05-03,71
2020-05-10,80
2020-05-17,81
2020-05-24,93
2020-05-31,53
2020-06-07,94
