2015-06-07,0
2015-06-14,2
2015-06-21,1
2015-06-28,0
2015-07-05,1
2015-07-12,1
2015-07-19,1
2015-07-26,1
2015-08-02,1
2015-08-09,1
2015-08-16,1
2015-08-23,2
2015-08-30,2
2015-09-06,2
2015-09-13,3
2015-09-20,1
2015-09-27,5
2015-10-04,2
2015-10-11,2
2015-10-18,2
2015-10-25,1
2015-11-01,2
2015-11-08,2
2015-11-15,3
2015-11-22,0
2015-11-29,2
2015-12-06,1
2015-12-13,2
2015-12-20,4
2015-12-27,3
2016-01-03,2
2016-01-10,0
2016-01-17,1
2016-01-24,4
2016-01-31,1
2016-02-07,2
2016-02-14,1
2016-02-21,3
2016-02-28,4
2016-03-06,3
2016-03-13,3
2016-03-20,3
2016-03-27,4
2016-04-03,2
2016-04-10,4
2016-04-17,2
2016-04-24,1
2016-05-01,4
2016-05-08,2
2016-05-15,4
2016-05-22,3
2016-05-29,4
2016-06-05,4
2016-06-12,5
2016-06-19,5
2016-06-26,2
2016-07-03,4
2016-07-10,6
2016-07-17,2
2016-07-24,7
2016-07-31,7
2016-08-07,4
2016-08-14,3
2016-08-21,5
2016-08-28,3
2016-09-04,4
2016-09-11,6
2016-09-18,6
2016-09-25,3
2016-10-02,5
2016-10-09,7
2016-10-16,3
2016-10-23,4
2016-10-30,5
2016-11-06,5
2016-11-13,2
2016-11-20,2
2016-11-27,3
2016-12-04,2
2016-12-11,5
2016-12-18,2
2016-12-25,3
2017-01-01,10
2017-01-08,3
2017-01-15,7
2017-01-22,10
2017-01-29,7
2017-02-05,8
2017-02-12,3
2017-02-19,12
2017-02-26,6
2017-03-05,9
2017-03-12,10
2017-03-19,10
2017-03-26,8
2017-04-02,10
2017-04-09,7
2017-04-16,7
2017-04-23,9
2017-04-30,8
2017-05-07,9
2017-05-14,15
2017-05-21,15
2017-05-28,13
2017-06-04,8
2017-06-11,12
2017-06-18,9
2017-06-25,18
2017-07-02,19
2017-07-09,18
2017-07-16,19
2017-07-23,21
2017-07-30,23
2017-08-06,29
2017-08-13,19
2017-08-20,20
2017-08-27,9
2017-09-03,17
2017-09-10,21
2017-09-17,18
2017-09-24,23
2017-10-01,20
2017-10-08,18
2017-10-15,19
2017-10-22,18
2017-10-29,23
2017-11-05,24
2017-11-12,21
2017-11-19,20
2017-11-26,20
2017-12-03,28
2017-12-10,32
2017-12-17,28
2017-12-24,19
2017-12-31,49
2018-01-07,37
2018-01-14,32
2018-01-21,32
2018-01-28,38
2018-02-04,38
2018-02-11,53
2018-02-18,44
2018-02-25,38
2018-03-04,34
2018-03-11,39
2018-03-18,36
2018-03-25,39
2018-04-01,41
2018-04-08,36
2018-04-15,38
2018-04-22,53
2018-04-29,55
2018-05-06,61
2018-05-13,59
2018-05-20,56
2018-05-27,66
2018-06-03,57
2018-06-10,67
2018-06-17,58
2018-06-24,45
2018-07-01,62
2018-07-08,64
2018-07-15,56
2018-07-22,59
2018-07-29,62
2018-08-05,55
2018-08-12,72
2018-08-19,56
2018-08-26,69
2018-09-02,54
2018-09-09,49
2018-09-16,50
2018-09-23,58
2018-09-30,47
2018-10-07,47
2018-10-14,53
2018-10-21,51
2018-10-28,52
2018-11-04,53
2018-11-11,40
2018-11-18,49
2018-11-25,57
2018-12-02,65
2018-12-09,61
2018-12-16,50
2018-12-23,58
2018-12-30,94
2019-01-06,88
2019-01-13,84
2019-01-20,81
2019-01-27,74
2019-02-03,76
2019-02-10,69
2019-02-17,73
2019-02-24,77
2019-03-03,71
2019-03-10,75
2019-03-17,78
2019-03-24,68
2019-03-31,73
2019-04-07,55
2019-04-14,72
2019-04-21,83
2019-04-28,64
2019-05-05,74
2019-05-12,81
2019-05-19,63
2019-05-26,71
2019-06-02,72
2019-06-09,77
2019-06-16,72
2019-06-23,64
2019-06-30,60
2019-07-07,77
2019-07-14,72
2019-07-21,67
2019-07-28,73
2019-08-04,72
2019-08-11,77
2019-08-18,65
2019-08-25,72
2019-09-01,64
2019-09-08,60
2019-09-15,63
2019-09-22,64
2019-09-29,61
2019-10-06,56
2019-10-13,64
2019-10-20,85
2019-10-27,82
2019-11-03,77
2019-11-10,66
2019-11-17,79
2019-11-24,63
2019-12-01,54
2019-12-08,56
2019-12-15,56
2019-12-22,75
2019-12-29,100
2020-01-05,98
2020-01-12,83
2020-01-19,79
2020-01-26,66
2020-02-02,77
2020-02-09,80
2020-02-16,74
2020-02-23,81
2020-03-01,68
2020-03-08,54
2020-03-15,42
2020-03-22,38
2020-03-29,43
2020-04-05,52
2020-04-12,53
2020-04-19,65
2020-04-26,64
2020-05-03,64
2020-05-10,61
2020-05-17,81
2020-05-24,82
2020-05-31,61
