2004-01,25
2004-02,23
2004-03,18
2004-04,21
2004-05,24
2004-06,23
2004-07,21
2004-08,27
2004-09,21
2004-10,20
2004-11,19
2004-12,21
2005-01,24
2005-02,24
2005-03,24
2005-04,23
2005-05,22
2005-06,21
2005-07,24
2005-08,26
2005-09,22
2005-10,20
2005-11,17
2005-12,17
2006-01,25
2006-02,20
2006-03,21
2006-04,19
2006-05,23
2006-06,23
2006-07,22
2006-08,25
2006-09,22
2006-10,19
2006-11,19
2006-12,16
2007-01,25
2007-02,21
2007-03,22
2007-04,24
2007-05,24
2007-06,21
2007-07,24
2007-08,26
2007-09,21
2007-10,21
2007-11,20
2007-12,21
2008-01,28
2008-02,24
2008-03,22
2008-04,25
2008-05,23
2008-06,24
2008-07,25
2008-08,31
2008-09,31
2008-10,26
2008-11,22
2008-12,21
2009-01,30
2009-02,25
2009-03,25
2009-04,27
2009-05,28
2009-06,23
2009-07,20
2009-08,23
2009-09,20
2009-10,18
2009-11,16
2009-12,16
2010-01,22
2010-02,24
2010-03,24
2010-04,24
2010-05,25
2010-06,24
2010-07,26
2010-08,30
2010-09,26
2010-10,22
2010-11,24
2010-12,22
2011-01,31
2011-02,25
2011-03,25
2011-04,27
2011-05,28
2011-06,28
2011-07,27
2011-08,32
2011-09,28
2011-10,24
2011-11,25
2011-12,24
2012-01,33
2012-02,27
2012-03,28
2012-04,29
2012-05,32
2012-06,30
2012-07,30
2012-08,35
2012-09,30
2012-10,27
2012-11,25
2012-12,25
2013-01,34
2013-02,30
2013-03,29
2013-04,31
2013-05,31
2013-06,28
2013-07,27
2013-08,32
2013-09,26
2013-10,25
2013-11,25
2013-12,24
2014-01,33
2014-02,29
2014-03,29
2014-04,31
2014-05,29
2014-06,27
2014-07,27
2014-08,30
2014-09,26
2014-10,23
2014-11,22
2014-12,22
2015-01,29
2015-02,26
2015-03,28
2015-04,28
2015-05,29
2015-06,31
2015-07,28
2015-08,32
2015-09,27
2015-10,25
2015-11,24
2015-12,24
2016-01,29
2016-02,27
2016-03,27
2016-04,28
2016-05,28
2016-06,26
2016-07,25
2016-08,28
2016-09,26
2016-10,24
2016-11,24
2016-12,24
2017-01,31
2017-02,27
2017-03,30
2017-04,29
2017-05,30
2017-06,29
2017-07,28
2017-08,31
2017-09,28
2017-10,27
2017-11,26
2017-12,25
2018-01,31
2018-02,26
2018-03,27
2018-04,29
2018-05,29
2018-06,26
2018-07,27
2018-08,31
2018-09,26
2018-10,24
2018-11,25
2018-12,25
2019-01,32
2019-02,27
2019-03,28
2019-04,27
2019-05,30
2019-06,29
2019-07,29
2019-08,33
2019-09,29
2019-10,26
2019-11,28
2019-12,26
2020-01,31
2020-02,28
2020-03,66
2020-04,100
2020-05,88
2020-06,93
