2004-01,17
2004-02,21
2004-03,29
2004-04,25
2004-05,30
2004-06,21
2004-07,13
2004-08,31
2004-09,100
2004-10,16
2004-11,28
2004-12,21
2005-01,32
2005-02,27
2005-03,18
2005-04,26
2005-05,22
2005-06,14
2005-07,21
2005-08,13
2005-09,23
2005-10,35
2005-11,25
2005-12,17
2006-01,20
2006-02,27
2006-03,18
2006-04,26
2006-05,24
2006-06,21
2006-07,23
2006-08,25
2006-09,87
2006-10,21
2006-11,20
2006-12,14
2007-01,28
2007-02,19
2007-03,16
2007-04,15
2007-05,24
2007-06,22
2007-07,19
2007-08,12
2007-09,16
2007-10,29
2007-11,27
2007-12,23
2008-01,28
2008-02,29
2008-03,21
2008-04,31
2008-05,47
2008-06,28
2008-07,18
2008-08,20
2008-09,17
2008-10,22
2008-11,23
2008-12,17
2009-01,23
2009-02,26
2009-03,20
2009-04,21
2009-05,25
2009-06,25
2009-07,15
2009-08,12
2009-09,26
2009-10,27
2009-11,25
2009-12,20
2010-01,22
2010-02,23
2010-03,26
2010-04,29
2010-05,36
2010-06,23
2010-07,21
2010-08,19
2010-09,22
2010-10,28
2010-11,20
2010-12,22
2011-01,24
2011-02,25
2011-03,33
2011-04,25
2011-05,25
2011-06,26
2011-07,21
2011-08,18
2011-09,28
2011-10,28
2011-11,27
2011-12,24
2012-01,26
2012-02,30
2012-03,27
2012-04,28
2012-05,29
2012-06,31
2012-07,22
2012-08,20
2012-09,26
2012-10,31
2012-11,28
2012-12,24
2013-01,27
2013-02,28
2013-03,29
2013-04,29
2013-05,30
2013-06,26
2013-07,41
2013-08,23
2013-09,26
2013-10,32
2013-11,32
2013-12,27
2014-01,34
2014-02,37
2014-03,30
2014-04,32
2014-05,35
2014-06,31
2014-07,27
2014-08,28
2014-09,33
2014-10,37
2014-11,37
2014-12,31
2015-01,35
2015-02,37
2015-03,35
2015-04,37
2015-05,39
2015-06,33
2015-07,30
2015-08,27
2015-09,39
2015-10,44
2015-11,41
2015-12,32
2016-01,36
2016-02,42
2016-03,39
2016-04,41
2016-05,41
2016-06,37
2016-07,33
2016-08,28
2016-09,38
2016-10,44
2016-11,50
2016-12,42
2017-01,46
2017-02,59
2017-03,49
2017-04,51
2017-05,48
2017-06,41
2017-07,36
2017-08,38
2017-09,48
2017-10,55
2017-11,54
2017-12,46
2018-01,53
2018-02,53
2018-03,52
2018-04,52
2018-05,50
2018-06,44
2018-07,42
2018-08,43
2018-09,53
2018-10,56
2018-11,54
2018-12,46
2019-01,53
2019-02,57
2019-03,55
2019-04,53
2019-05,58
2019-06,48
2019-07,47
2019-08,44
2019-09,60
2019-10,60
2019-11,66
2019-12,51
2020-01,57
2020-02,55
2020-03,48
2020-04,82
2020-05,80
2020-06,75
