2015-06-07,0
2015-06-14,0
2015-06-21,1
2015-06-28,0
2015-07-05,0
2015-07-12,0
2015-07-19,1
2015-07-26,0
2015-08-02,1
2015-08-09,1
2015-08-16,0
2015-08-23,0
2015-08-30,0
2015-09-06,0
2015-09-13,0
2015-09-20,0
2015-09-27,0
2015-10-04,1
2015-10-11,1
2015-10-18,0
2015-10-25,0
2015-11-01,1
2015-11-08,0
2015-11-15,0
2015-11-22,1
2015-11-29,1
2015-12-06,1
2015-12-13,1
2015-12-20,1
2015-12-27,1
2016-01-03,1
2016-01-10,1
2016-01-17,2
2016-01-24,0
2016-01-31,1
2016-02-07,0
2016-02-14,1
2016-02-21,1
2016-02-28,1
2016-03-06,1
2016-03-13,1
2016-03-20,1
2016-03-27,1
2016-04-03,1
2016-04-10,1
2016-04-17,1
2016-04-24,1
2016-05-01,1
2016-05-08,1
2016-05-15,1
2016-05-22,1
2016-05-29,1
2016-06-05,1
2016-06-12,1
2016-06-19,1
2016-06-26,1
2016-07-03,1
2016-07-10,1
2016-07-17,1
2016-07-24,2
2016-07-31,1
2016-08-07,1
2016-08-14,1
2016-08-21,1
2016-08-28,2
2016-09-04,1
2016-09-11,1
2016-09-18,1
2016-09-25,2
2016-10-02,2
2016-10-09,1
2016-10-16,1
2016-10-23,2
2016-10-30,2
2016-11-06,2
2016-11-13,2
2016-11-20,2
2016-11-27,2
2016-12-04,2
2016-12-11,2
2016-12-18,1
2016-12-25,4
2017-01-01,2
2017-01-08,1
2017-01-15,2
2017-01-22,2
2017-01-29,4
2017-02-05,3
2017-02-12,3
2017-02-19,3
2017-02-26,5
2017-03-05,4
2017-03-12,5
2017-03-19,7
2017-03-26,6
2017-04-02,6
2017-04-09,3
2017-04-16,6
2017-04-23,5
2017-04-30,7
2017-05-07,8
2017-05-14,11
2017-05-21,11
2017-05-28,10
2017-06-04,12
2017-06-11,11
2017-06-18,10
2017-06-25,10
2017-07-02,9
2017-07-09,9
2017-07-16,9
2017-07-23,14
2017-07-30,16
2017-08-06,16
2017-08-13,16
2017-08-20,15
2017-08-27,15
2017-09-03,11
2017-09-10,13
2017-09-17,12
2017-09-24,7
2017-10-01,15
2017-10-08,10
2017-10-15,12
2017-10-22,11
2017-10-29,12
2017-11-05,15
2017-11-12,14
2017-11-19,15
2017-11-26,13
2017-12-03,14
2017-12-10,13
2017-12-17,17
2017-12-24,14
2017-12-31,13
2018-01-07,16
2018-01-14,16
2018-01-21,17
2018-01-28,17
2018-02-04,16
2018-02-11,16
2018-02-18,19
2018-02-25,21
2018-03-04,22
2018-03-11,21
2018-03-18,23
2018-03-25,21
2018-04-01,24
2018-04-08,22
2018-04-15,27
2018-04-22,33
2018-04-29,25
2018-05-06,26
2018-05-13,25
2018-05-20,23
2018-05-27,31
2018-06-03,24
2018-06-10,26
2018-06-17,31
2018-06-24,34
2018-07-01,29
2018-07-08,35
2018-07-15,36
2018-07-22,39
2018-07-29,42
2018-08-05,41
2018-08-12,48
2018-08-19,50
2018-08-26,45
2018-09-02,48
2018-09-09,51
2018-09-16,52
2018-09-23,51
2018-09-30,55
2018-10-07,59
2018-10-14,60
2018-10-21,45
2018-10-28,51
2018-11-04,63
2018-11-11,53
2018-11-18,54
2018-11-25,60
2018-12-02,54
2018-12-09,63
2018-12-16,59
2018-12-23,58
2018-12-30,63
2019-01-06,65
2019-01-13,68
2019-01-20,67
2019-01-27,66
2019-02-03,72
2019-02-10,72
2019-02-17,78
2019-02-24,77
2019-03-03,73
2019-03-10,79
2019-03-17,96
2019-03-24,85
2019-03-31,84
2019-04-07,80
2019-04-14,91
2019-04-21,92
2019-04-28,93
2019-05-05,93
2019-05-12,93
2019-05-19,82
2019-05-26,77
2019-06-02,76
2019-06-09,78
2019-06-16,83
2019-06-23,81
2019-06-30,77
2019-07-07,85
2019-07-14,80
2019-07-21,77
2019-07-28,92
2019-08-04,86
2019-08-11,85
2019-08-18,84
2019-08-25,85
2019-09-01,79
2019-09-08,92
2019-09-15,81
2019-09-22,75
2019-09-29,82
2019-10-06,72
2019-10-13,77
2019-10-20,76
2019-10-27,73
2019-11-03,77
2019-11-10,69
2019-11-17,70
2019-11-24,62
2019-12-01,66
2019-12-08,63
2019-12-15,65
2019-12-22,68
2019-12-29,75
2020-01-05,74
2020-01-12,77
2020-01-19,77
2020-01-26,85
2020-02-02,77
2020-02-09,80
2020-02-16,81
2020-02-23,84
2020-03-01,80
2020-03-08,71
2020-03-15,62
2020-03-22,78
2020-03-29,93
2020-04-05,84
2020-04-12,84
2020-04-19,92
2020-04-26,92
2020-05-03,89
2020-05-10,86
2020-05-17,100
2020-05-24,83
2020-05-31,67
