2004-01,0
2004-02,0
2004-03,0
2004-04,0
2004-05,0
2004-06,0
2004-07,0
2004-08,0
2004-09,0
2004-10,100
2004-11,0
2004-12,0
2005-01,0
2005-02,0
2005-03,0
2005-04,0
2005-05,0
2005-06,0
2005-07,0
2005-08,0
2005-09,0
2005-10,0
2005-11,0
2005-12,0
2006-01,0
2006-02,0
2006-03,0
2006-04,0
2006-05,0
2006-06,0
2006-07,0
2006-08,0
2006-09,0
2006-10,0
2006-11,0
2006-12,0
2007-01,0
2007-02,71
2007-03,0
2007-04,0
2007-05,0
2007-06,0
2007-07,0
2007-08,0
2007-09,0
2007-10,0
2007-11,0
2007-12,0
2008-01,0
2008-02,0
2008-03,0
2008-04,0
2008-05,0
2008-06,0
2008-07,0
2008-08,0
2008-09,0
2008-10,0
2008-11,0
2008-12,0
2009-01,0
2009-02,0
2009-03,0
2009-04,16
2009-05,0
2009-06,0
2009-07,0
2009-08,0
2009-09,0
2009-10,0
2009-11,13
2009-12,0
2010-01,0
2010-02,0
2010-03,0
2010-04,0
2010-05,0
2010-06,0
2010-07,11
2010-08,0
2010-09,0
2010-10,10
2010-11,0
2010-12,0
2011-01,9
2011-02,0
2011-03,0
2011-04,0
2011-05,0
2011-06,9
2011-07,8
2011-08,0
2011-09,0
2011-10,0
2011-11,15
2011-12,15
2012-01,7
2012-02,0
2012-03,0
2012-04,0
2012-05,7
2012-06,7
2012-07,13
2012-08,7
2012-09,0
2012-10,6
2012-11,0
2012-12,0
2013-01,0
2013-02,6
2013-03,0
2013-04,5
2013-05,5
2013-06,0
2013-07,11
2013-08,5
2013-09,8
2013-10,5
2013-11,10
2013-12,5
2014-01,9
2014-02,5
2014-03,5
2014-04,5
2014-05,6
2014-06,11
2014-07,10
2014-08,5
2014-09,10
2014-10,0
2014-11,7
2014-12,7
2015-01,9
2015-02,8
2015-03,7
2015-04,9
2015-05,9
2015-06,13
2015-07,13
2015-08,13
2015-09,11
2015-10,9
2015-11,10
2015-12,8
2016-01,10
2016-02,10
2016-03,10
2016-04,4
2016-05,15
2016-06,12
2016-07,15
2016-08,11
2016-09,9
2016-10,15
2016-11,13
2016-12,13
2017-01,12
2017-02,13
2017-03,13
2017-04,15
2017-05,17
2017-06,17
2017-07,15
2017-08,24
2017-09,19
2017-10,25
2017-11,21
2017-12,22
2018-01,17
2018-02,23
2018-03,20
2018-04,19
2018-05,15
2018-06,10
2018-07,31
2018-08,25
2018-09,22
2018-10,12
2018-11,21
2018-12,11
2019-01,28
2019-02,31
2019-03,27
2019-04,34
2019-05,20
2019-06,40
2019-07,17
2019-08,42
2019-09,40
2019-10,30
2019-11,31
2019-12,35
2020-01,34
2020-02,37
2020-03,91
2020-04,69
2020-05,76
2020-06,77
